"No.","Time","Source","Destination","Protocol","Length","Info"
"138","11.510278812","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=84243 Win=56064 Len=0 TSval=1610304969 TSecr=2726644802"
"139","11.510292690","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=84455 Win=58880 Len=0 TSval=1610304969 TSecr=2726644802"
"140","11.510399726","94.130.237.200","100.94.78.223","TLSv1.3","359","Application Data"
"141","11.510403607","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=84748 Win=61824 Len=0 TSval=1610304969 TSecr=2726644802"
"142","11.510482893","94.130.237.200","100.94.78.223","TLSv1.3","293","Application Data, Application Data"
"143","11.510482928","94.130.237.200","100.94.78.223","TLSv1.3","348","Application Data"
"144","11.510487176","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=84975 Win=64640 Len=0 TSval=1610304970 TSecr=2726644803"
"145","11.510489536","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=85257 Win=67584 Len=0 TSval=1610304970 TSecr=2726644803"
"146","11.614914087","94.130.237.200","100.94.78.223","TLSv1.3","8754","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"147","11.614914278","94.130.237.200","100.94.78.223","TLSv1.3","923","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"148","11.615012855","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=93945 Win=84992 Len=0 TSval=1610305074 TSecr=2726644907"
"149","11.615023511","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2783 Ack=94802 Win=87808 Len=0 TSval=1610305074 TSecr=2726644907"
"150","11.616655233","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"151","11.721788338","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=94802 Ack=2818 Win=64128 Len=0 TSval=2726645014 TSecr=1610305076"
"152","19.283739422","100.94.78.223","94.130.237.200","TLSv1.3","160","Application Data"
"153","19.388872402","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=94802 Ack=2912 Win=64128 Len=0 TSval=2726652681 TSecr=1610312743"
"154","19.418423892","94.130.237.200","100.94.78.223","TLSv1.3","980","Application Data"
"155","19.418447711","94.130.237.200","100.94.78.223","TLSv1.3","97","Application Data"
"156","19.418577223","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=2912 Ack=95747 Win=90752 Len=0 TSval=1610312878 TSecr=2726652710"
"157","19.418879699","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"158","19.418895933","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"159","19.421628248","100.94.78.223","94.130.237.200","TLSv1.3","130","Application Data"
"160","19.524139130","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=95747 Ack=2982 Win=64128 Len=0 TSval=2726652816 TSecr=1610312878"
"161","19.545792979","94.130.237.200","100.94.78.223","TLSv1.3","1179","Application Data"
"162","19.545872550","94.130.237.200","100.94.78.223","TLSv1.3","330","Application Data"
"163","19.545935786","94.130.237.200","100.94.78.223","TLSv1.3","339","Application Data"
"164","19.545941514","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=97397 Win=99456 Len=0 TSval=1610313005 TSecr=2726652838"
"165","19.546021048","94.130.237.200","100.94.78.223","TLSv1.3","172","Application Data"
"166","19.546246162","94.130.237.200","100.94.78.223","TLSv1.3","138","Application Data"
"167","19.546447504","94.130.237.200","100.94.78.223","TLSv1.3","135","Application Data"
"168","19.546461203","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=97644 Win=99456 Len=0 TSval=1610313005 TSecr=2726652838"
"169","19.546532286","94.130.237.200","100.94.78.223","TLSv1.3","123","Application Data"
"170","19.546532304","94.130.237.200","100.94.78.223","TLSv1.3","234","Application Data"
"171","19.546545034","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=97869 Win=102400 Len=0 TSval=1610313006 TSecr=2726652838"
"172","19.546713303","94.130.237.200","100.94.78.223","TLSv1.3","361","Application Data"
"173","19.546713319","94.130.237.200","100.94.78.223","TLSv1.3","252","Application Data"
"174","19.546728281","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=98350 Win=108160 Len=0 TSval=1610313006 TSecr=2726652839"
"175","19.651094282","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"176","19.651119300","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=101246 Win=113920 Len=0 TSval=1610313110 TSecr=2726652943"
"177","19.651187856","94.130.237.200","100.94.78.223","TLSv1.3","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"178","19.651192244","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=107038 Win=125568 Len=0 TSval=1610313110 TSecr=2726652943"
"179","19.651760649","94.130.237.200","100.94.78.223","TLSv1.3","5496","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"180","19.651771918","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=112468 Win=136320 Len=0 TSval=1610313111 TSecr=2726652943"
"181","19.652013850","94.130.237.200","100.94.78.223","TLSv1.3","592","Application Data, Application Data, Application Data"
"182","19.655086258","94.130.237.200","100.94.78.223","TLSv1.3","191","Application Data"
"183","19.655188036","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=113119 Win=139264 Len=0 TSval=1610313114 TSecr=2726652944"
"184","19.655192498","94.130.237.200","100.94.78.223","TLSv1.3","281","Application Data"
"185","19.655290179","94.130.237.200","100.94.78.223","TLSv1.3","189","Application Data"
"186","19.655345950","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=113457 Win=142208 Len=0 TSval=1610313114 TSecr=2726652947"
"187","19.655416131","94.130.237.200","100.94.78.223","TLSv1.3","266","Application Data"
"188","19.655609099","94.130.237.200","100.94.78.223","TLSv1.3","259","Application Data"
"189","19.655628720","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=113850 Win=147968 Len=0 TSval=1610313115 TSecr=2726652947"
"190","19.655649598","94.130.237.200","100.94.78.223","TLSv1.3","157","Application Data"
"191","19.656704378","94.130.237.200","100.94.78.223","TLSv1.3","150","Application Data"
"192","19.656766449","94.130.237.200","100.94.78.223","TLSv1.3","164","Application Data"
"193","19.656811640","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=114123 Win=147968 Len=0 TSval=1610313116 TSecr=2726652947"
"194","19.657007908","94.130.237.200","100.94.78.223","TLSv1.3","488","Application Data"
"195","19.697107495","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=114545 Win=150784 Len=0 TSval=1610313156 TSecr=2726652949"
"196","19.756328782","94.130.237.200","100.94.78.223","TLSv1.3","302","Application Data, Application Data, Application Data, Application Data"
"197","19.756342063","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3046 Ack=114781 Win=153728 Len=0 TSval=1610313215 TSecr=2726653048"
"198","29.511808875","100.94.78.223","94.130.237.200","TLSv1.3","155","Application Data"
"199","29.660537459","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=114781 Ack=3135 Win=64128 Len=0 TSval=2726662952 TSecr=1610322971"
"200","29.699274369","94.130.237.200","100.94.78.223","TLSv1.3","1167","Application Data"
"201","29.699294299","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=115882 Win=156672 Len=0 TSval=1610323158 TSecr=2726662991"
"202","29.699367631","94.130.237.200","100.94.78.223","TLSv1.3","326","Application Data"
"203","29.699372207","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=116142 Win=159488 Len=0 TSval=1610323158 TSecr=2726662991"
"204","29.699513549","94.130.237.200","100.94.78.223","TLSv1.3","348","Application Data"
"205","29.699518897","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=116424 Win=162432 Len=0 TSval=1610323159 TSecr=2726662991"
"206","29.699593193","94.130.237.200","100.94.78.223","TLSv1.3","167","Application Data"
"207","29.699596796","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=116525 Win=162432 Len=0 TSval=1610323159 TSecr=2726662991"
"208","29.699728517","94.130.237.200","100.94.78.223","TLSv1.3","213","Application Data, Application Data"
"209","29.699732110","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=116672 Win=165376 Len=0 TSval=1610323159 TSecr=2726662991"
"210","29.699808735","94.130.237.200","100.94.78.223","TLSv1.3","125","Application Data"
"211","29.699810968","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=116731 Win=165376 Len=0 TSval=1610323159 TSecr=2726662991"
"212","29.699884220","94.130.237.200","100.94.78.223","TLSv1.3","248","Application Data"
"213","29.699886504","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=116913 Win=168192 Len=0 TSval=1610323159 TSecr=2726662991"
"214","29.699996548","94.130.237.200","100.94.78.223","TLSv1.3","363","Application Data"
"215","29.699999494","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=117210 Win=171136 Len=0 TSval=1610323159 TSecr=2726662991"
"216","29.700079184","94.130.237.200","100.94.78.223","TLSv1.3","242","Application Data"
"217","29.700081946","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=117386 Win=173952 Len=0 TSval=1610323159 TSecr=2726662992"
"218","29.700157080","94.130.237.200","100.94.78.223","TLSv1.3","108","Application Data"
"219","29.700160995","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3135 Ack=117428 Win=173952 Len=0 TSval=1610323159 TSecr=2726662992"
"220","29.701577548","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"221","29.804546912","94.130.237.200","100.94.78.223","TLSv1.3","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"222","29.804579997","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3170 Ack=123220 Win=185600 Len=0 TSval=1610323264 TSecr=2726663096"
"223","29.804641945","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"224","29.804645227","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=3170 Ack=126116 Win=191360 Len=0 TSval=1610323264 TSecr=2726663096"
"225","29.804895421","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
